"prd_cd","tg_prd_cd_cd","prd_nm","prd_cd_cd","prd_brnd_nm","prd_brnd_nm_cd","tg_prd_brnd_nm_cd","apmall_cate_lev1","apmall_cate_lev1_nm","apmall_cate_lev1_cd","tg_apmall_cate_lev1_cd","apmall_cate_lev2","apmall_cate_lev2_nm","apmall_cate_lev2_cd","tg_apmall_cate_lev2_cd","apmall_cate_lev3","apmall_cate_lev3_nm","apmall_cate_lev3_cd","tg_apmall_cate_lev3_cd","brand_sn","brand_name","brand_sn_cd","tg_brand_sn_cd","set_yn","set_yn_cd","tg_set_yn_cd","brnd_grp_nm","brnd_grp_nm_cd","tg_brnd_grp_nm_cd","brnd_dtl_cd","brnd_dtl_nm","brnd_dtl_cd_cd","tg_brnd_dtl_cd_cd","prd_mkt_cat_cd","prd_mkt_cat_nm","prd_mkt_cat_cd_cd","tg_prd_mkt_cat_cd_cd","prd_mkt_lcat_cd","prd_mkt_lcat_nm","prd_mkt_lcat_cd_cd","tg_prd_mkt_lcat_cd_cd","prd_use_cd","prd_use_cd_cd","tg_prd_use_cd_cd","prd_scat_cd","prd_scat_nm","prd_scat_cd_cd","tg_prd_scat_cd_cd","prd_mcat_cd","prd_mcat_nm","prd_mcat_cd_cd","tg_prd_mcat_cd_cd","prd_lcat_cd","prd_lcat_nm","prd_lcat_cd_cd","tg_prd_lcat_cd_cd","main_func_cd","main_func_nm","main_func_cd_cd","tg_main_func_cd_cd","user_tp_cd","user_tp_cd_nm","user_tp_cd_cd","tg_user_tp_cd_cd","prd_grd_cd","prd_grd_cd_cd","tg_prd_grd_cd_cd"
"220110000091","928","윈 포레 도르 스틱 디퓨저","928","구딸파리","2","2","CTG005","소품 & 도구","4","4","CTG005004","캔들 & 디퓨저","21","21","CTG005004","캔들 & 디퓨저","72","72","33","구딸파리","22","22","N","0","0","럭셔리","3","3","22011","구딸 파리","42","42","Z6","방향(비화장품)","21","21","H","HBD외","0","0","01","1","1","AFB","홈프래그런스","48","48","AF","방향","5","5","A","Beauty","0","0","GA01","방향","65","65","1","공용","1","1","S01","10","10"
"007011000613","224","★존바바토스 구매시 4711 대용량 테스터가 공짜!★","224","CEO 보떼","0","0","CTG003","네일 & 향수","2","2","CTG003002","향수","13","13","CTG003002","향수","42","42","77","CEO 보떼","50","50","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"007021000092","229","프라다 캔디 나이트 EDP 50ML","229","프라다퍼퓸","67","67","CTG003","네일 & 향수","2","2","CTG003002","향수","13","13","CTG003002","향수","42","42","78","프라다퍼퓸","51","51","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"111070000889","420","센슈얼 스파이시 누드 밤","420","헤라","78","78","CTG002","메이크업","1","1","CTG002002","립","7","7","CTG002002003","립케어 & 립밤 ","30","30","15","헤라","5","5","N","0","0","럭셔리","3","3","11157","헤라　","18","18","M4","립(메이크업)","4","4","M","메이크업","1","1","01","1","1","ABJ","립스틱(고체)","18","18","AB","메이크업","1","1","A","Beauty","0","0","BC04","메이크업_립스틱(고체)_글로시","28","28","2","여성용","2","2","R13","6","6"
"111771000945","799","19´ 화산송이 컬러 클레이 마스크_그린","799","이니스프리","59","59","CTG001","스킨케어","0","0","CTG001003","스페셜 케어","3","3","CTG001003001","마스크 & 팩","15","15","41","이니스프리","27","27","N","0","0","관계사","1","1","13117","이니스프리 본품　","32","32","S6","마스크(스킨케어)","13","13","S","스킨케어","2","2","01","1","1","AAG","마스크","6","6","AA","스킨케어","0","0","A","Beauty","0","0","AA10","스킨케어 _모공/피지케어","9","9","1","공용","1","1","R15","8","8"
"111070000631","408","립 디자이너 펜슬","408","헤라","78","78","CTG002","메이크업","1","1","CTG002002","립","7","7","CTG002002001","립스틱","28","28","15","헤라","5","5","N","0","0","럭셔리","3","3","11107","헤라","8","8","M4","립(메이크업)","4","4","M","메이크업","1","1","01","1","1","ABM","립라이너","21","21","AB","메이크업","1","1","A","Beauty","0","0","BA07","메이크업_컬러표현","20","20","2","여성용","2","2","Y00","13","13"
"111970000599","862","[실속세트] 크림 스킨","862","라네즈","11","11","CTG001","스킨케어","0","0","CTG001002","모이스처라이징","2","2","CTG001002001","스킨 & 토너","8","8","31","라네즈","20","20","N","0","0","프리미엄","4","4","11197","라네즈","30","30","S1","수분/보습(스킨케어)","8","8","S","스킨케어","2","2","01","1","1","AAA","스킨","0","0","AA","스킨케어","0","0","A","Beauty","0","0","AA08","스킨케어 _수분/보습","7","7","2","여성용","2","2","R99","9","9"
"110640000260","283","수딩 센서티브 크림","283","프리메라","70","70","CTG001","스킨케어","0","0","CTG001002","모이스처라이징","2","2","CTG001002004","크림","11","11","10","프리메라","1","1","N","0","0","럭셔리","3","3","11064","프리메라","4","4","SZ","기타(스킨케어)","15","15","S","스킨케어","2","2","01","1","1","AAD","크림","3","3","AA","스킨케어","0","0","A","Beauty","0","0","AA04","스킨케어 _민감성","4","4","1","공용","1","1","R13","6","6"
"000511000282","16","[피카소] 메이크업 브러쉬 클렌저","16","피카소","72","72","CTG005","소품 & 도구","4","4","CTG005001","스킨 & 메이크업소품","18","18","CTG005001","스킨 & 메이크업소품","67","67","55","피카소","36","36","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"007011000490","206","랑팔라투르 천연 주방세제 리퀴드베셀 1L","206","CEO 보떼","0","0","CTG001","스킨케어","0","0","CTG001001","클렌징","1","1","CTG001001","클렌징","1","1","77","CEO 보떼","50","50","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"111410100340","710","[3입] 흑운 모근영양 샴푸","710","려","15","15","CTG004","생활용품","3","3","CTG004002","헤어","15","15","CTG004002001","샴푸","57","57","23","려","12","12","Y","1","1",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"180030000050","910","비타민드롭 듀오 박스","910","디어, 클레어스","9","9","CTG010","선물추천","8","8","CTG010007","나를위한선물","33","33","CTG010007001","신상품","91","91","43","디어, 클레어스","29","29","N","0","0","AP 기타","0","0","18003","클레어스","39","39","S3","미백(스킨케어)","10","10","S","스킨케어","2","2","01","1","1","AAA","스킨","0","0","AA","스킨케어","0","0","A","Beauty","0","0","AA05","스킨케어 _미백 (스팟. 톤)","5","5","1","공용","1","1","A02","3","3"
"111130100278","472","슈퍼바이탈 2종 세트","472","아이오페","51","51","CTG001","스킨케어","0","0","CTG001005","세트","5","5","CTG001005","세트","19","19","17","아이오페","6","6","Y","1","1","프리미엄","4","4","11113","아이오페","11","11","ZZ","기타(비화장품)","23","23","H","HBD외","0","0","01","1","1","AJA","세트상품","55","55","AJ","세트상품","8","8","A","Beauty","0","0","AA01","스킨케어 _안티에이징_주름개선(부위별)","1","1","1","공용","1","1","R99","9","9"
"111771000801","789","그린티 클렌징 젤 투 폼 1+1","789","이니스프리","59","59","CTG001","스킨케어","0","0","CTG001001","클렌징","1","1","CTG001001002","클렌징폼","3","3","41","이니스프리","27","27","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"001081000044","42","A.C. 데일리 카밍 필링 부스터 패드","42","라포티셀","13","13","CTG001","스킨케어","0","0","CTG001001","클렌징","1","1","CTG001001003","필링 & 스크럽","4","4","84","라포티셀","55","55","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"111270100266","578","[2입] 세라마이드아토 큐어밤","578","일리윤","61","61","CTG001","스킨케어","0","0","CTG001002","모이스처라이징","2","2","CTG001002004","크림","11","11","19","일리윤","8","8","Y","1","1",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"002091000026","147","크리미 터치 라이너 + 퍼팩트멀티아이즈","147","캔메이크","62","62","CTG002","메이크업","1","1","CTG002003","아이","8","8","CTG002003006","아이섀도우","35","35","66","캔메이크","44","44","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"111290100590","616","[3입] 로즈 에센스 바디워시","616","해피바스","77","77","CTG004","생활용품","3","3","CTG004001","바디","14","14","CTG004001001","바디워시","47","47","20","해피바스","9","9","Y","1","1",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"111970000317","847","워터 슬리핑 마스크","847","라네즈","11","11","CTG001","스킨케어","0","0","CTG001003","스페셜 케어","3","3","CTG001003001","마스크 & 팩","15","15","31","라네즈","20","20","N","0","0","프리미엄","4","4","11197","라네즈","30","30","S6","마스크(스킨케어)","13","13","S","스킨케어","2","2","01","1","1","AAG","마스크","6","6","AA","스킨케어","0","0","A","Beauty","0","0","AA08","스킨케어 _수분/보습","7","7","2","여성용","2","2","R13","6","6"
"111130000198","442","UV쉴드 선 프로텍터 XP SPF50+/PA++++","442","아이오페","51","51","CTG004","생활용품","3","3","CTG004001","바디","14","14","CTG004001007","썬케어","53","53","17","아이오페","6","6","N","0","0","프리미엄","4","4","11113","아이오페","11","11","S5","페이셜 선케어(스킨케어)","12","12","S","스킨케어","2","2","01","1","1","AAH","페이셜선케어","7","7","AA","스킨케어","0","0","A","Beauty","0","0","AA06","스킨케어 _자외선차단","6","6","1","공용","1","1","R99","9","9"
"611121000063","967","메가 픽스 블렌더","967","에스쁘아","55","55","CTG002","메이크업","1","1","CTG002001","페이스","6","6","CTG002001","페이스","20","20","45","에스쁘아","31","31","N","0","0","관계사","1","1","61112","에스쁘아","48","48","ZZ","기타(비화장품)","23","23","H","HBD외","0","0","01","1","1","AHA","메이크업소품","51","51","AH","소품&도구","7","7","A","Beauty","0","0","BA09","메이크업_기타","22","22","2","여성용","2","2","R15","8","8"
"002061000262","89","앵두알 촉촉 립 글로우","89","에뛰드하우스","54","54","CTG002","메이크업","1","1","CTG002002","립","7","7","CTG002002002","립글로스","29","29","46","에뛰드","32","32","N","0","0","관계사","1","1","65000","에뛰드 하우스","49","49","M4","립(메이크업)","4","4","M","메이크업","1","1","01","1","1","ABK","립리퀴드(액체)","19","19","AB","메이크업","1","1","A","Beauty","0","0","BD04","메이크업_립리퀴드(액체)_글로시","31","31","2","여성용","2","2","R15","8","8"
"180030000051","911",,"911","디어,","8","8","CTG001","스킨케어","0","0","CTG001004","선케어","4","4","CTG001004","선케어","18","18","43","디어, 클레어스","29","29","N","0","0","AP 기타","0","0","18003","클레어스","39","39","S5","페이셜 선케어(스킨케어)","12","12","S","스킨케어","2","2","01","1","1","AAH","페이셜선케어","7","7","AA","스킨케어","0","0","A","Beauty","0","0","AA06","스킨케어 _자외선차단","6","6","1","공용","1","1","A02","3","3"
"110770000117","370","이지슬립","370","바이탈뷰티","29","29","CTG006","뷰티푸드","5","5","CTG006001","뷰티푸드 ","24","24","CTG006001","뷰티푸드 ","78","78","12","바이탈뷰티","3","3","N","0","0","럭셔리","3","3","11077","바이탈뷰티","6","6","Z4","건강식품(비화장품)","19","19","H","HBD외","0","0","01","1","1","BAA","Beautiful Aging","56","56","BA","건강식품","9","9","B","Health","1","1","CA06","건강식품 _기타(시니어)","38","38","1","공용","1","1","S01","10","10"
"007011000362","201","펜할리곤스 엘레니시아 EDP 100ML","201","펜할리곤스","65","65","CTG003","네일 & 향수","2","2","CTG003002","향수","13","13","CTG003002","향수","42","42","95","펜할리곤스","62","62","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"002061000551","120","마이뷰티툴 섀도우 공용기 8구 NEW","120","에뛰드","53","53","CTG005","소품 & 도구","4","4","CTG005001","스킨 & 메이크업소품","18","18","CTG005001003","용기","69","69","46","에뛰드","32","32","N","0","0","관계사","1","1","65000","에뛰드 하우스","49","49","ZZ","기타(비화장품)","23","23","H","HBD외","0","0","01","1","1","AHA","메이크업소품","51","51","AH","소품&도구","7","7","A","Beauty","0","0","BA09","메이크업_기타","22","22","2","여성용","2","2","R14","7","7"
"111170000245","502","핸드크림 홍과향","502","설화수","39","39","CTG004","생활용품","3","3","CTG004001","바디","14","14","CTG004001005","핸드 & 풋케어 ","51","51","18","설화수","7","7","Y","1","1","럭셔리","3","3","11117","설화수","12","12","ZZ","기타(비화장품)","23","23","H","HBD외","0","0","01","1","1","AJA","세트상품","55","55","AJ","세트상품","8","8","A","Beauty","0","0","EA09","바디 _소취","56","56","1","공용","1","1","Z00","14","14"
"120100000020","878","미니앨범 투고 브라운 ver. (쉐딩)","878","레어카인드","14","14","CTG002","메이크업","1","1","CTG002005","키트 & 팔레트 ","10","10","CTG002005","키트 & 팔레트 ","39","39","89","레어카인드","59","59","N","0","0","AP 기타","0","0","12010","레어카인드","31","31","M2","페이스(메이크업)","2","2","M","메이크업","1","1","01","1","1","ABG","하이라이터/브론져","16","16","AB","메이크업","1","1","A","Beauty","0","0","BA07","메이크업_컬러표현","20","20","1","공용","1","1","A02","3","3"
"111771000609","778","리프팅사이언스안티에이징밴드(턱목)1개","778","이니스프리","59","59","CTG001","스킨케어","0","0","CTG001003","스페셜 케어","3","3","CTG001003001","마스크 & 팩","15","15","41","이니스프리","27","27","N","0","0","관계사","1","1","13117","이니스프리 본품　","32","32","S6","마스크(스킨케어)","13","13","S","스킨케어","2","2","01","1","1","AAG","마스크","6","6","AA","스킨케어","0","0","A","Beauty","0","0","AA01","스킨케어 _안티에이징_주름개선(부위별)","1","1","1","공용","1","1","R15","8","8"
"111270000059","540","토탈에이징케어 인텐스 로션","540","일리윤","61","61","CTG004","생활용품","3","3","CTG004001","바디","14","14","CTG004001003","바디모이스처라이저 ","49","49","19","일리윤","8","8","N","0","0","데일리뷰티","2","2","11127","일리윤","13","13","Z2","바디(비화장품)","17","17","H","HBD외","0","0","01","1","1","ADB","바디보습","33","33","AD","바디","3","3","A","Beauty","0","0","EA01","바디 _안티에이징(탄력. 퍼밍. 주름. 재생)","52","52","1","공용","1","1","R12","5","5"
"110650000799","347","로즈 블레미쉬 클리어링 세럼","347","마몽드","21","21","CTG001","스킨케어","0","0","CTG001002","모이스처라이징","2","2","CTG001002003","에센스 & 세럼","10","10","11","마몽드","2","2","N","0","0","프리미엄","4","4","11065","마몽드","5","5","S1","수분/보습(스킨케어)","8","8","S","스킨케어","2","2","01","1","1","AAC","에센스","2","2","AA","스킨케어","0","0","A","Beauty","0","0","AA08","스킨케어 _수분/보습","7","7","1","공용","1","1","A02","3","3"
"111771000590","775","그린티씨드세럼80ML(19)","775","이니스프리","59","59","CTG001","스킨케어","0","0","CTG001002","모이스처라이징","2","2","CTG001002003","에센스 & 세럼","10","10","41","이니스프리","27","27","N","0","0","관계사","1","1","13117","이니스프리 본품　","32","32","S1","수분/보습(스킨케어)","8","8","S","스킨케어","2","2","01","1","1","AAC","에센스","2","2","AA","스킨케어","0","0","A","Beauty","0","0","AA08","스킨케어 _수분/보습","7","7","1","공용","1","1","R14","7","7"
"611121000402","990","프로 테일러 비 실크 쿠션 SPF42 PA++","990","에스쁘아","55","55","CTG002","메이크업","1","1","CTG002001","페이스","6","6","CTG002001006","쿠션","26","26","45","에스쁘아","31","31","N","0","0","관계사","1","1","61112","에스쁘아","48","48","M1","쿠션(메이크업)","1","1","M","메이크업","1","1","01","1","1","ABI","쿠션","17","17","AB","메이크업","1","1","A","Beauty","0","0","BA06","메이크업_잡티커버","19","19","1","공용","1","1","A02","3","3"
